rm,fsz,tipus,napelemszam,mfbMuszak,nettoListaar,mfbAR,tuzeseti,szezonalis
0.945,1,Growatt 1000 S,3,Igen,1090597,Nem,0,5
1.26,1,Growatt 1000 S,4,Nem,1146669,Nem,0,5
0.945,1,Growatt 1500 S,3,Nem,1105329,Nem,0,5
1.26,1,Growatt 1500 S,4,Nem,1161402,Nem,0,5
1.575,1,Growatt 1500 S,5,Igen,1310926,Nem,0,5
0.945,1,Growatt 2000 S,3,Nem,1134178,Nem,0,5
1.26,1,Growatt 2000 S,4,Nem,1190250,Nem,0,5
1.575,1,Growatt 2000 S,5,Nem,1339774,Nem,0,5
1.89,1,Growatt 2000 S,6,Igen,1395847,Nem,0,5
2.205,1,Growatt 2000 S,7,Igen,1484007,Nem,0,5
0.945,1,Growatt 3000 S,3,Nem,1164549,Nem,0,5
1.26,1,Growatt 3000 S,4,Nem,1220621,Nem,0,5
1.575,1,Growatt 3000 S,5,Nem,1370145,Nem,0,5
1.89,1,Growatt 3000 S,6,Nem,1426217,Nem,0,5
2.205,1,Growatt 3000 S,7,Nem,1514377,Nem,0,5
2.52,1,Growatt 3000 S,8,Igen,1570450,Nem,0,5
2.835,1,Growatt 3000 S,9,Igen,1660421,Igen,0,5
3.15,1,Growatt 3000 S,10,Igen,1716493,Igen,0,5
2.52,1,Growatt 2500 MTL-S,8,Igen,1643575,Nem,0,5
2.52,1,Growatt 3000 MTL-S,8,Igen,1659310,Nem,0,5
2.835,1,Growatt 3000 MTL-S,9,Igen,1749282,Nem,0,5
3.15,1,Growatt 3000 MTL-S,10,Igen,1805354,Igen,0,5
2.52,1,Growatt 3600 MTL-S,8,Nem,1690781,Nem,0,5
2.835,1,Growatt 3600 MTL-S,9,Nem,1780752,Nem,0,5
3.15,1,Growatt 3600 MTL-S,10,Igen,1836824,Igen,0,5
3.465,1,Growatt 3600 MTL-S,11,Igen,2015943,Igen,0,5
3.78,1,Growatt 3600 MTL-S,12,Igen,2072015,Igen,0,5
2.52,1,Growatt 4200 MTL-S,8,Nem,1710449,Nem,0,5
2.835,1,Growatt 4200 MTL-S,9,Nem,1800421,Nem,0,5
3.15,1,Growatt 4200 MTL-S,10,Nem,1856493,Igen,0,5
3.465,1,Growatt 4200 MTL-S,11,Igen,2035612,Igen,0,5
3.78,1,Growatt 4200 MTL-S,12,Igen,2091684,Igen,0,5
4.095,1,Growatt 4200 MTL-S,13,Igen,2176460,Igen,0,5
4.41,1,Growatt 4200 MTL-S,14,Igen,2232533,Igen,0,5
2.52,1,Growatt 5000 MTL-S,8,Nem,1721519,Nem,0,5
2.835,1,Growatt 5000 MTL-S,9,Nem,1811490,Nem,0,5
3.15,1,Growatt 5000 MTL-S,10,Nem,1867562,Nem,0,5
3.465,1,Growatt 5000 MTL-S,11,Nem,2046681,Igen,0,5
3.78,1,Growatt 5000 MTL-S,12,Igen,2102753,Igen,0,5
4.095,1,Growatt 5000 MTL-S,13,Igen,2187530,Igen,0,5
4.41,1,Growatt 5000 MTL-S,14,Igen,2243602,Igen,0,5
4.725,1,Growatt 5000 MTL-S,15,Igen,2379438,Igen,0,5
2.52,1,Growatt 5500 MTL-S,8,Nem,1749118,Nem,0,5
2.835,1,Growatt 5500 MTL-S,9,Nem,1839089,Nem,0,5
3.15,1,Growatt 5500 MTL-S,10,Nem,1895161,Nem,0,5
3.465,1,Growatt 5500 MTL-S,11,Nem,2074280,Nem,0,5
3.78,1,Growatt 5500 MTL-S,12,Nem,2130352,Igen,0,5
4.095,1,Growatt 5500 MTL-S,13,Igen,2215129,Igen,0,5
4.41,1,Growatt 5500 MTL-S,14,Igen,2271201,Igen,0,5
4.725,1,Growatt 5500 MTL-S,15,Igen,2407037,Igen,0,5
5.04,1,Growatt 5500 MTL-S,16,Igen,2463109,Igen,0,5
5.355,1,Growatt 5500 MTL-S,17,Igen,2588012,Igen,0,5
5.67,1,Growatt 5500 MTL-S,18,Igen,2644084,Igen,0,5
5.04,3,Growatt 5000 TL3-S,16,Igen,2540623,Igen,0,5
5.04,3,Growatt 6000 TL3-S,16,Igen,2561640,Igen,0,5
5.355,3,Growatt 6000 TL3-S,17,Igen,2686543,Igen,0,5
5.67,3,Growatt 6000 TL3-S,18,Igen,2742615,Igen,0,5
5.985,3,Growatt 6000 TL3-S,19,Igen,2893828,Igen,0,5
6.3,3,Growatt 6000 TL3-S,20,Igen,2949900,Igen,0,5
5.04,3,Growatt 5000 UE,16,Igen,2540636,Igen,0,5
5.04,3,Growatt 6000 UE,16,Igen,2570255,Igen,0,5
5.355,3,Growatt 6000 UE,17,Igen,2695159,Igen,0,5
5.67,3,Growatt 6000 UE,18,Igen,2751231,Igen,0,5
5.985,3,Growatt 6000 UE,19,Igen,2902444,Igen,0,5
6.3,3,Growatt 6000 UE,20,Igen,2958516,Igen,0,5
5.04,3,Growatt 7000 TL3-S,16,Nem,2652253,Igen,0,5
5.355,3,Growatt 7000 TL3-S,17,Nem,2777157,Igen,0,5
5.67,3,Growatt 7000 TL3-S,18,Igen,2833229,Igen,0,5
5.985,3,Growatt 7000 TL3-S,19,Igen,2984441,Igen,0,5
6.3,3,Growatt 7000 TL3-S,20,Igen,3040514,Igen,0,5
6.615,3,Growatt 7000 TL3-S,21,Igen,3166040,Igen,0,5
6.93,3,Growatt 7000 TL3-S,22,Igen,3222112,Igen,0,5
7.245,3,Growatt 7000 TL3-S,23,Igen,3315718,Igen,0,5
7.56,3,Growatt 7000 TL3-S,24,Igen,3371790,Igen,0,5
5.04,3,Growatt 8000 TL3-S,16,Nem,2677907,Igen,0,5
5.355,3,Growatt 8000 TL3-S,17,Nem,2802811,Igen,0,5
5.67,3,Growatt 8000 TL3-S,18,Nem,2858883,Igen,0,5
5.985,3,Growatt 8000 TL3-S,19,Nem,3010096,Igen,0,5
6.3,3,Growatt 8000 TL3-S,20,Nem,3066168,Igen,0,5
6.615,3,Growatt 8000 TL3-S,21,Igen,3191694,Igen,0,5
6.93,3,Growatt 8000 TL3-S,22,Igen,3247767,Igen,0,5
7.245,3,Growatt 8000 TL3-S,23,Igen,3341372,Igen,0,5
7.56,3,Growatt 8000 TL3-S,24,Igen,3397445,Igen,0,5
7.875,3,Growatt 8000 TL3-S,25,Igen,3553766,Igen,0,5
8.19,3,Growatt 8000 TL3-S,26,Igen,3609838,Igen,0,5
8.505,3,Growatt 8000 TL3-S,27,Igen,3725802,Igen,0,5
5.04,3,Growatt 9000 TL3-S,16,Nem,2711025,Igen,0,5
5.355,3,Growatt 9000 TL3-S,17,Nem,2835928,Igen,0,5
5.67,3,Growatt 9000 TL3-S,18,Nem,2892000,Igen,0,5
5.985,3,Growatt 9000 TL3-S,19,Nem,3043213,Igen,0,5
6.3,3,Growatt 9000 TL3-S,20,Nem,3099285,Igen,0,5
6.615,3,Growatt 9000 TL3-S,21,Nem,3224812,Igen,0,5
6.93,3,Growatt 9000 TL3-S,22,Nem,3280884,Igen,0,5
7.245,3,Growatt 9000 TL3-S,23,Igen,3374490,Igen,0,5
7.56,3,Growatt 9000 TL3-S,24,Igen,3430562,Igen,0,5
7.875,3,Growatt 9000 TL3-S,25,Igen,3586883,Igen,0,5
8.19,3,Growatt 9000 TL3-S,26,Igen,3642955,Igen,0,5
8.505,3,Growatt 9000 TL3-S,27,Igen,3758919,Igen,0,5
8.82,3,Growatt 9000 TL3-S,28,Igen,3814991,Igen,0,5
9.135,3,Growatt 9000 TL3-S,29,Igen,3909266,Igen,0,5
9.45,3,Growatt 9000 TL3-S,30,Igen,3965338,Igen,0,5
9.765,3,Growatt 9000 TL3-S,31,Igen,4197323,Igen,0,5
5.04,3,Growatt 10000 TL3-S,16,Nem,2709905,Igen,0,5
5.355,3,Growatt 10000 TL3-S,17,Nem,2834808,Igen,0,5
5.67,3,Growatt 10000 TL3-S,18,Nem,2890881,Igen,0,5
5.985,3,Growatt 10000 TL3-S,19,Nem,3042093,Igen,0,5
6.615,3,Growatt 10000 TL3-S,21,Nem,3223692,Igen,0,5
6.93,3,Growatt 10000 TL3-S,22,Nem,3279764,Igen,0,5
7.245,3,Growatt 10000 TL3-S,23,Nem,3373370,Igen,0,5
7.56,3,Growatt 10000 TL3-S,24,Nem,3429442,Igen,0,5
7.875,3,Growatt 10000 TL3-S,25,Nem,3585763,Igen,0,5
8.19,3,Growatt 10000 TL3-S,26,Igen,3641835,Igen,0,5
8.505,3,Growatt 10000 TL3-S,27,Igen,3757800,Igen,0,5
8.82,3,Growatt 10000 TL3-S,28,Igen,3813872,Igen,0,5
9.135,3,Growatt 10000 TL3-S,29,Igen,3908146,Igen,0,5
9.45,3,Growatt 10000 TL3-S,30,Igen,3964218,Igen,0,5
9.765,3,Growatt 10000 TL3-S,31,Igen,4196203,Igen,0,5
10.08,3,Growatt 10000 TL3-S,32,Igen,4252275,Igen,0,5
10.395,3,Growatt 10000 TL3-S,33,Igen,4419197,Igen,0,5
10.71,3,Growatt 10000 TL3-S,34,Igen,4475269,Igen,0,5
5.04,3,Growatt 11000 TL3-S,16,Nem,2723120,Igen,0,5
5.355,3,Growatt 11000 TL3-S,17,Nem,2848024,Igen,0,5
5.67,3,Growatt 11000 TL3-S,18,Nem,2904096,Igen,0,5
5.985,3,Growatt 11000 TL3-S,19,Nem,3055309,Igen,0,5
6.3,3,Growatt 11000 TL3-S,20,Nem,3111381,Igen,0,5
6.615,3,Growatt 11000 TL3-S,21,Nem,3236907,Igen,0,5
6.93,3,Growatt 11000 TL3-S,22,Nem,3292980,Igen,0,5
7.245,3,Growatt 11000 TL3-S,23,Nem,3386585,Igen,0,5
7.56,3,Growatt 11000 TL3-S,24,Nem,3442657,Igen,0,5
7.875,3,Growatt 11000 TL3-S,25,Nem,3598979,Igen,0,5
8.19,3,Growatt 11000 TL3-S,26,Nem,3655051,Igen,0,5
8.505,3,Growatt 11000 TL3-S,27,Nem,3771015,Igen,0,5
8.82,3,Growatt 11000 TL3-S,28,Igen,3827087,Igen,0,5
9.135,3,Growatt 11000 TL3-S,29,Igen,3921362,Igen,0,5
9.45,3,Growatt 11000 TL3-S,30,Igen,3977434,Igen,0,5
9.765,3,Growatt 11000 TL3-S,31,Igen,4209418,Igen,0,5
10.08,3,Growatt 11000 TL3-S,32,Igen,4265491,Igen,0,5
10.395,3,Growatt 11000 TL3-S,33,Igen,4432412,Igen,0,5
10.71,3,Growatt 11000 TL3-S,34,Igen,4488484,Igen,0,5
11.025,3,Growatt 11000 TL3-S,35,Igen,4670200,Igen,0,5
11.34,3,Growatt 11000 TL3-S,36,Igen,4726273,Igen,0,5
11.655,3,Growatt 11000 TL3-S,37,Igen,4833857,Igen,0,5
0.945,1,Growatt 1000 S,3,Igen,1090597,Nem,0,10
1.26,1,Growatt 1000 S,4,Nem,1146669,Nem,0,10
0.945,1,Growatt 1500 S,3,Nem,1105329,Nem,0,10
1.26,1,Growatt 1500 S,4,Nem,1161402,Nem,0,10
1.575,1,Growatt 1500 S,5,Igen,1310926,Nem,0,10
0.945,1,Growatt 2000 S,3,Nem,1134178,Nem,0,10
1.26,1,Growatt 2000 S,4,Nem,1190250,Nem,0,10
1.575,1,Growatt 2000 S,5,Nem,1339774,Nem,0,10
1.89,1,Growatt 2000 S,6,Igen,1395847,Nem,0,10
2.205,1,Growatt 2000 S,7,Igen,1484007,Nem,0,10
0.945,1,Growatt 3000 S,3,Nem,1164549,Nem,0,10
1.26,1,Growatt 3000 S,4,Nem,1220621,Nem,0,10
1.575,1,Growatt 3000 S,5,Nem,1370145,Nem,0,10
1.89,1,Growatt 3000 S,6,Nem,1426217,Nem,0,10
2.205,1,Growatt 3000 S,7,Nem,1514377,Nem,0,10
2.52,1,Growatt 3000 S,8,Igen,1570450,Igen,0,10
2.835,1,Growatt 3000 S,9,Igen,1660421,Igen,0,10
3.15,1,Growatt 3000 S,10,Igen,1716493,Igen,0,10
2.52,1,Growatt 2500 MTL-S,8,Igen,1643575,Nem,0,10
2.52,1,Growatt 3000 MTL-S,8,Igen,1659310,Nem,0,10
2.835,1,Growatt 3000 MTL-S,9,Igen,1749282,Igen,0,10
3.15,1,Growatt 3000 MTL-S,10,Igen,1805354,Igen,0,10
2.52,1,Growatt 3600 MTL-S,8,Nem,1690781,Nem,0,10
2.835,1,Growatt 3600 MTL-S,9,Nem,1780752,Nem,0,10
3.15,1,Growatt 3600 MTL-S,10,Igen,1836824,Igen,0,10
3.465,1,Growatt 3600 MTL-S,11,Igen,2015943,Igen,0,10
3.78,1,Growatt 3600 MTL-S,12,Igen,2072015,Igen,0,10
2.52,1,Growatt 4200 MTL-S,8,Nem,1710449,Nem,0,10
2.835,1,Growatt 4200 MTL-S,9,Nem,1800421,Nem,0,10
3.15,1,Growatt 4200 MTL-S,10,Nem,1856493,Igen,0,10
3.465,1,Growatt 4200 MTL-S,11,Igen,2035612,Igen,0,10
3.78,1,Growatt 4200 MTL-S,12,Igen,2091684,Igen,0,10
4.095,1,Growatt 4200 MTL-S,13,Igen,2176460,Igen,0,10
4.41,1,Growatt 4200 MTL-S,14,Igen,2232533,Igen,0,10
2.52,1,Growatt 5000 MTL-S,8,Nem,1721519,Nem,0,10
2.835,1,Growatt 5000 MTL-S,9,Nem,1811490,Nem,0,10
3.15,1,Growatt 5000 MTL-S,10,Nem,1867562,Igen,0,10
3.465,1,Growatt 5000 MTL-S,11,Nem,2046681,Igen,0,10
3.78,1,Growatt 5000 MTL-S,12,Igen,2102753,Igen,0,10
4.095,1,Growatt 5000 MTL-S,13,Igen,2187530,Igen,0,10
4.41,1,Growatt 5000 MTL-S,14,Igen,2243602,Igen,0,10
4.725,1,Growatt 5000 MTL-S,15,Igen,2379438,Igen,0,10
2.52,1,Growatt 5500 MTL-S,8,Nem,1749118,Nem,0,10
2.835,1,Growatt 5500 MTL-S,9,Nem,1839089,Nem,0,10
3.15,1,Growatt 5500 MTL-S,10,Nem,1895161,Igen,0,10
3.465,1,Growatt 5500 MTL-S,11,Nem,2074280,Igen,0,10
3.78,1,Growatt 5500 MTL-S,12,Nem,2130352,Igen,0,10
4.095,1,Growatt 5500 MTL-S,13,Igen,2215129,Igen,0,10
4.41,1,Growatt 5500 MTL-S,14,Igen,2271201,Igen,0,10
4.725,1,Growatt 5500 MTL-S,15,Igen,2407037,Igen,0,10
5.04,1,Growatt 5500 MTL-S,16,Igen,2463109,Igen,0,10
5.355,1,Growatt 5500 MTL-S,17,Igen,2588012,Igen,0,10
5.67,1,Growatt 5500 MTL-S,18,Igen,2644084,Igen,0,10
5.04,3,Growatt 5000 TL3-S,16,Igen,2540623,Igen,0,10
5.04,3,Growatt 6000 TL3-S,16,Igen,2561640,Igen,0,10
5.355,3,Growatt 6000 TL3-S,17,Igen,2686543,Igen,0,10
5.67,3,Growatt 6000 TL3-S,18,Igen,2742615,Igen,0,10
5.985,3,Growatt 6000 TL3-S,19,Igen,2893828,Igen,0,10
6.3,3,Growatt 6000 TL3-S,20,Igen,2949900,Igen,0,10
5.04,3,Growatt 5000 UE,16,Igen,2540636,Igen,0,10
5.04,3,Growatt 6000 UE,16,Igen,2570255,Igen,0,10
5.355,3,Growatt 6000 UE,17,Igen,2695159,Igen,0,10
5.67,3,Growatt 6000 UE,18,Igen,2751231,Igen,0,10
5.985,3,Growatt 6000 UE,19,Igen,2902444,Igen,0,10
6.3,3,Growatt 6000 UE,20,Igen,2958516,Igen,0,10
5.04,3,Growatt 7000 TL3-S,16,Nem,2652253,Igen,0,10
5.355,3,Growatt 7000 TL3-S,17,Nem,2777157,Igen,0,10
5.67,3,Growatt 7000 TL3-S,18,Igen,2833229,Igen,0,10
5.985,3,Growatt 7000 TL3-S,19,Igen,2984441,Igen,0,10
6.3,3,Growatt 7000 TL3-S,20,Igen,3040514,Igen,0,10
6.615,3,Growatt 7000 TL3-S,21,Igen,3166040,Igen,0,10
6.93,3,Growatt 7000 TL3-S,22,Igen,3222112,Igen,0,10
7.245,3,Growatt 7000 TL3-S,23,Igen,3315718,Igen,0,10
7.56,3,Growatt 7000 TL3-S,24,Igen,3371790,Igen,0,10
5.04,3,Growatt 8000 TL3-S,16,Nem,2677907,Igen,0,10
5.355,3,Growatt 8000 TL3-S,17,Nem,2802811,Igen,0,10
5.67,3,Growatt 8000 TL3-S,18,Nem,2858883,Igen,0,10
5.985,3,Growatt 8000 TL3-S,19,Nem,3010096,Igen,0,10
6.3,3,Growatt 8000 TL3-S,20,Nem,3066168,Igen,0,10
6.615,3,Growatt 8000 TL3-S,21,Igen,3191694,Igen,0,10
6.93,3,Growatt 8000 TL3-S,22,Igen,3247767,Igen,0,10
7.245,3,Growatt 8000 TL3-S,23,Igen,3341372,Igen,0,10
7.56,3,Growatt 8000 TL3-S,24,Igen,3397445,Igen,0,10
7.875,3,Growatt 8000 TL3-S,25,Igen,3553766,Igen,0,10
8.19,3,Growatt 8000 TL3-S,26,Igen,3609838,Igen,0,10
8.505,3,Growatt 8000 TL3-S,27,Igen,3725802,Igen,0,10
5.04,3,Growatt 9000 TL3-S,16,Nem,2711025,Igen,0,10
5.355,3,Growatt 9000 TL3-S,17,Nem,2835928,Igen,0,10
5.67,3,Growatt 9000 TL3-S,18,Nem,2892000,Igen,0,10
5.985,3,Growatt 9000 TL3-S,19,Nem,3043213,Igen,0,10
6.3,3,Growatt 9000 TL3-S,20,Nem,3099285,Igen,0,10
6.615,3,Growatt 9000 TL3-S,21,Nem,3224812,Igen,0,10
6.93,3,Growatt 9000 TL3-S,22,Nem,3280884,Igen,0,10
7.245,3,Growatt 9000 TL3-S,23,Igen,3374490,Igen,0,10
7.56,3,Growatt 9000 TL3-S,24,Igen,3430562,Igen,0,10
7.875,3,Growatt 9000 TL3-S,25,Igen,3586883,Igen,0,10
8.19,3,Growatt 9000 TL3-S,26,Igen,3642955,Igen,0,10
8.505,3,Growatt 9000 TL3-S,27,Igen,3758919,Igen,0,10
8.82,3,Growatt 9000 TL3-S,28,Igen,3814991,Igen,0,10
9.135,3,Growatt 9000 TL3-S,29,Igen,3909266,Igen,0,10
9.45,3,Growatt 9000 TL3-S,30,Igen,3965338,Igen,0,10
9.765,3,Growatt 9000 TL3-S,31,Igen,4197323,Igen,0,10
5.04,3,Growatt 10000 TL3-S,16,Nem,2709905,Igen,0,10
5.355,3,Growatt 10000 TL3-S,17,Nem,2834808,Igen,0,10
5.67,3,Growatt 10000 TL3-S,18,Nem,2890881,Igen,0,10
5.985,3,Growatt 10000 TL3-S,19,Nem,3042093,Igen,0,10
6.615,3,Growatt 10000 TL3-S,21,Nem,3223692,Igen,0,10
6.93,3,Growatt 10000 TL3-S,22,Nem,3279764,Igen,0,10
7.245,3,Growatt 10000 TL3-S,23,Nem,3373370,Igen,0,10
7.56,3,Growatt 10000 TL3-S,24,Nem,3429442,Igen,0,10
7.875,3,Growatt 10000 TL3-S,25,Nem,3585763,Igen,0,10
8.19,3,Growatt 10000 TL3-S,26,Igen,3641835,Igen,0,10
8.505,3,Growatt 10000 TL3-S,27,Igen,3757800,Igen,0,10
8.82,3,Growatt 10000 TL3-S,28,Igen,3813872,Igen,0,10
9.135,3,Growatt 10000 TL3-S,29,Igen,3908146,Igen,0,10
9.45,3,Growatt 10000 TL3-S,30,Igen,3964218,Igen,0,10
9.765,3,Growatt 10000 TL3-S,31,Igen,4196203,Igen,0,10
10.08,3,Growatt 10000 TL3-S,32,Igen,4252275,Igen,0,10
10.395,3,Growatt 10000 TL3-S,33,Igen,4419197,Igen,0,10
10.71,3,Growatt 10000 TL3-S,34,Igen,4475269,Igen,0,10
5.04,3,Growatt 11000 TL3-S,16,Nem,2723120,Igen,0,10
5.355,3,Growatt 11000 TL3-S,17,Nem,2848024,Igen,0,10
5.67,3,Growatt 11000 TL3-S,18,Nem,2904096,Igen,0,10
5.985,3,Growatt 11000 TL3-S,19,Nem,3055309,Igen,0,10
6.3,3,Growatt 11000 TL3-S,20,Nem,3111381,Igen,0,10
6.615,3,Growatt 11000 TL3-S,21,Nem,3236907,Igen,0,10
6.93,3,Growatt 11000 TL3-S,22,Nem,3292980,Igen,0,10
7.245,3,Growatt 11000 TL3-S,23,Nem,3386585,Igen,0,10
7.56,3,Growatt 11000 TL3-S,24,Nem,3442657,Igen,0,10
7.875,3,Growatt 11000 TL3-S,25,Nem,3598979,Igen,0,10
8.19,3,Growatt 11000 TL3-S,26,Nem,3655051,Igen,0,10
8.505,3,Growatt 11000 TL3-S,27,Nem,3771015,Igen,0,10
8.82,3,Growatt 11000 TL3-S,28,Igen,3827087,Igen,0,10
9.135,3,Growatt 11000 TL3-S,29,Igen,3921362,Igen,0,10
9.45,3,Growatt 11000 TL3-S,30,Igen,3977434,Igen,0,10
9.765,3,Growatt 11000 TL3-S,31,Igen,4209418,Igen,0,10
